"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"3361",63,6667,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001270745.1"
"3362",83,6667,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003501885.1"
"3363",83,6667,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003501885.1"
"3364",87,6668,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000371905.1"
"3365",67,6670,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_013488225.1"
"3366",67,6670,"Proteobacteria","Sucrose","CT","t1","RH","GCF_013488225.1"
"3367",47,6672,"Proteobacteria","Sucrose","CT","t1","RH","GCF_011682065.1"
"3368",73,6675,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014656015.1"
"3369",73,6675,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014656015.1"
"3370",73,6675,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014656015.1"
"3371",85,6677,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000829695.1"
"3372",85,6677,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000829695.1"
"3373",85,6677,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000829695.1"
"3374",102,6678,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_004962245.1"
"3375",102,6678,"Proteobacteria","Sucrose","CT","t1","RH","GCA_004962245.1"
"3376",97,6679,"Proteobacteria","Sucrose","CT","t1","RH","GCF_012276575.1"
"3377",82,6682,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_013302895.1"
"3378",82,6682,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013302895.1"
"3379",82,6682,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013302895.1"
"3380",85,6682,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000359745.1"
"3381",119,6682,"Proteobacteria","Sucrose","CT","t1","RH","GCF_004123835.1"
"3382",75,6685,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003346515.1"
"3383",75,6685,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003346515.1"
"3384",75,6685,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003346515.1"
"3385",40,6685,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000701345.1"
"3386",42,6685,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_013114835.1"
"3387",54,6687,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003725745.1"
"3388",54,6687,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003725745.1"
"3389",54,6687,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003725745.1"
"3390",72,6689,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_002154585.1"
"3391",72,6689,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_002154585.1"
"3392",72,6689,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_002154585.1"
"3393",52,6689,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900101545.1"
"3394",88,6690,"Bacteroidota","Sucrose","CT","t1","RH","GCF_003182155.1"
"3395",73,6690,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000633395.1"
"3396",46,6691,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003633755.1"
"3397",46,6691,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003633755.1"
"3398",66,6691,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014207445.1"
"3399",66,6691,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014207445.1"
"3400",66,6691,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014207445.1"
"3401",100,6691,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000176035.2"
"3402",100,6691,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000176035.2"
"3403",74,6694,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717245.1"
"3404",74,6694,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717245.1"
"3405",74,6694,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717245.1"
"3406",75,6694,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004022705.2"
"3407",75,6694,"Proteobacteria","Sucrose","CT","t1","RH","GCF_004022705.2"
"3408",78,6695,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_004963905.1"
"3409",78,6695,"Proteobacteria","Sucrose","CT","t1","RH","GCA_004963905.1"
"3410",65,6698,"Proteobacteria","Sucrose","CT","t1","RH","GCF_011682175.1"
"3411",86,6700,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_900105325.1"
"3412",100,6703,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_902497855.1"
"3413",67,6704,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008642295.1"
"3414",67,6704,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008642295.1"
"3415",67,6704,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008642295.1"
"3416",68,6708,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_902497875.1"
"3417",45,6711,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_007856155.1"
"3418",45,6711,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007856155.1"
"3419",45,6711,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007856155.1"
"3420",185,6711,"Firmicutes","Sucrose","MP","t1","RAS","GCF_014534655.1"
"3421",185,6711,"Firmicutes","Sucrose","MP","t1","RH","GCF_014534655.1"
"3422",79,6712,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001895105.1"
"3423",79,6712,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001895105.1"
"3424",79,6712,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001895105.1"
"3425",90,6714,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002295115.1"
"3426",90,6714,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002295115.1"
"3427",74,6715,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900091525.1"
"3428",65,6716,"Proteobacteria","Sucrose","CT","t1","RH","GCF_012927085.1"
"3429",65,6716,"Proteobacteria","Sucrose","MP","t1","RH","GCF_012927085.1"
"3430",63,6717,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000612545.1"
"3431",84,6717,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000718455.1"
"3432",79,6717,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001509485.1"
"3433",63,6717,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000612545.1"
"3434",84,6717,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000718455.1"
"3435",79,6717,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001509485.1"
"3436",63,6717,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000612545.1"
"3437",84,6717,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000718455.1"
"3438",79,6717,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001509485.1"
"3439",43,6717,"Proteobacteria","Sucrose","CT","t1","RH","GCA_014359905.1"
"3440",92,6718,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649575.1"
"3441",92,6718,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649575.1"
"3442",92,6718,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649575.1"
"3443",48,6718,"Proteobacteria","Sucrose","CT","t1","RH","GCF_011682145.1"
"3444",81,6721,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_011694815.1"
"3445",81,6721,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_011694815.1"
"3446",81,6721,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_011694815.1"
"3447",67,6722,"Bacteroidota","Sucrose","CT","t1","RH","GCF_900103665.1"
"3448",67,6722,"Bacteroidota","Sucrose","MP","t1","RH","GCF_900103665.1"
"3449",87,6724,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004122735.1"
"3450",87,6724,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004122735.1"
"3451",87,6724,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004122735.1"
"3452",89,6725,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000472705.1"
"3453",89,6725,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000472705.1"
"3454",73,6727,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003952185.1"
"3455",86,6727,"Proteobacteria","Sucrose","CT","t1","RH","GCF_012641435.1"
"3456",54,6728,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000026145.1"
"3457",52,6729,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003236315.1"
"3458",43,6729,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004217545.1"
"3459",115,6729,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003985145.1"
"3460",35,6731,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_006716565.1"
"3461",72,6733,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900105515.1"
"3462",72,6733,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900105515.1"
"3463",72,6733,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900105515.1"
"3464",68,6735,"Bacteroidota","Sucrose","CT","t1","RH","GCF_003852525.1"
"3465",68,6735,"Bacteroidota","Sucrose","MP","t1","RH","GCF_003852525.1"
"3466",97,6736,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002910915.1"
"3467",97,6736,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002910915.1"
"3468",97,6736,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002910915.1"
"3469",70,6736,"Proteobacteria","Sucrose","CT","t1","RH","GCF_014170375.1"
"3470",70,6736,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014170375.1"
"3471",63,6738,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900106655.1"
"3472",63,6738,"Proteobacteria","Sucrose","MP","t1","RH","GCF_900106655.1"
"3473",55,6739,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002891295.1"
"3474",55,6739,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002891295.1"
"3475",55,6739,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002891295.1"
"3476",73,6740,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_004020545.1"
"3477",73,6740,"Proteobacteria","Sucrose","CT","t1","RH","GCA_004020545.1"
"3478",78,6741,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001429285.1"
"3479",77,6742,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905735.1"
"3480",77,6742,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905735.1"
"3481",77,6742,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905735.1"
"3482",60,6745,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008704555.1"
"3483",60,6745,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008704555.1"
"3484",60,6745,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008704555.1"
"3485",81,6745,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002277895.1"
"3486",54,6747,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014253015.1"
"3487",51,6747,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003634935.1"
"3488",54,6747,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014253015.1"
"3489",54,6747,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014253015.1"
"3490",65,6749,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_013030945.1"
"3491",65,6749,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013030945.1"
"3492",65,6749,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013030945.1"
"3493",92,6751,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001187535.1"
"3494",89,6751,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002531725.1"
"3495",63,6752,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000463015.1"
"3496",71,6753,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014084125.1"
"3497",71,6753,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014084125.1"
"3498",71,6753,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014084125.1"
"3499",84,6753,"Proteobacteria","Sucrose","CT","t1","RH","GCF_012641405.1"
"3500",46,6755,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014648355.1"
"3501",99,6755,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_009601505.1"
"3502",99,6755,"Proteobacteria","Sucrose","CT","t1","RH","GCF_009601505.1"
"3503",70,6756,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001751255.1"
"3504",70,6756,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001751255.1"
"3505",77,6757,"Proteobacteria","Sucrose","CT","t1","RH","GCF_009498455.1"
"3506",77,6757,"Proteobacteria","Sucrose","MP","t1","RH","GCF_009498455.1"
"3507",57,6758,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014295035.1"
"3508",57,6758,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014295035.1"
"3509",57,6758,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014295035.1"
"3510",82,6758,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003627795.1"
"3511",85,6764,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004791165.1"
"3512",85,6764,"Proteobacteria","Sucrose","CT","t1","RH","GCF_004791165.1"
"3513",85,6766,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649835.1"
"3514",85,6766,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649835.1"
"3515",85,6766,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649835.1"
"3516",54,6769,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003121295.1"
"3517",29,6769,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001613465.1"
"3518",54,6769,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003121295.1"
"3519",54,6769,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003121295.1"
"3520",91,6769,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_006440735.1"
"3521",91,6769,"Proteobacteria","Sucrose","CT","t1","RH","GCF_006440735.1"
"3522",62,6770,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008974245.1"
"3523",62,6770,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008974245.1"
"3524",62,6770,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008974245.1"
"3525",111,6770,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000502955.1"
"3526",52,6772,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001984055.1"
"3527",88,6776,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003429565.1"
"3528",88,6776,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003429565.1"
"3529",88,6776,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003429565.1"
"3530",89,6778,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720535.1"
"3531",89,6778,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720535.1"
"3532",89,6778,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720535.1"
"3533",94,6778,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_013403585.1"
"3534",76,6779,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000265205.3"
"3535",76,6779,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000265205.3"
"3536",98,6781,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001297125.1"
"3537",55,6782,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000297395.2"
"3538",81,6783,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014646275.1"
"3539",75,6783,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649875.1"
"3540",76,6783,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001426405.1"
"3541",43,6783,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_005981925.1"
"3542",81,6783,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014646275.1"
"3543",75,6783,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649875.1"
"3544",76,6783,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001426405.1"
"3545",43,6783,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005981925.1"
"3546",81,6783,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014646275.1"
"3547",75,6783,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649875.1"
"3548",76,6783,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001426405.1"
"3549",43,6783,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_005981925.1"
"3550",61,6784,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_013178945.1"
"3551",67,6786,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008704535.1"
"3552",67,6786,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008704535.1"
"3553",67,6786,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008704535.1"
"3554",97,6786,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900156895.1"
"3555",97,6786,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900156895.1"
"3556",116,6791,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003323735.1"
"3557",116,6791,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003323735.1"
"3558",116,6791,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003323735.1"
"3559",48,6794,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003182135.1"
"3560",87,6796,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000769405.2"
"3561",65,6797,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003952385.1"
"3562",65,6797,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003952385.1"
"3563",96,6797,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003985155.1"
"3564",73,6798,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_004962925.1"
"3565",73,6798,"Proteobacteria","Sucrose","CT","t1","RH","GCA_004962925.1"
"3566",84,6799,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900094555.1"
"3567",105,6799,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_013386165.1"
"3568",65,6803,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717995.1"
"3569",65,6803,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717995.1"
"3570",65,6803,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717995.1"
"3571",60,6803,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_005937885.2"
"3572",101,6805,"Firmicutes","Sucrose","MP","t1","RAS","GCF_013141725.1"
"3573",101,6805,"Firmicutes","Sucrose","MP","t1","RH","GCF_013141725.1"
"3574",59,6806,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001646665.1"
"3575",64,6806,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905445.1"
"3576",59,6806,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001646665.1"
"3577",64,6806,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905445.1"
"3578",59,6806,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001646665.1"
"3579",64,6806,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905445.1"
"3580",103,6811,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649015.1"
"3581",103,6811,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649015.1"
"3582",103,6811,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649015.1"
"3583",74,6813,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_007595705.1"
"3584",74,6813,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007595705.1"
"3585",74,6813,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007595705.1"
"3586",53,6814,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003857405.1"
"3587",72,6816,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014489615.1"
"3588",72,6816,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014489615.1"
"3589",72,6816,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014489615.1"
"3590",83,6818,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_005502925.1"
"3591",68,6819,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014651115.1"
"3592",81,6819,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008271805.1"
"3593",68,6819,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014651115.1"
"3594",81,6819,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008271805.1"
"3595",68,6819,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014651115.1"
"3596",81,6819,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008271805.1"
"3597",71,6820,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003665435.1"
"3598",71,6820,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003665435.1"
"3599",71,6820,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003665435.1"
"3600",82,6822,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004117935.1"
"3601",82,6822,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004117935.1"
"3602",82,6822,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004117935.1"
"3603",121,6822,"Firmicutes","Sucrose","CT","t1","RH","GCF_000499205.1"
"3604",102,6822,"Proteobacteria","Sucrose","CT","t1","RH","GCF_014207095.1"
"3605",90,6824,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000824785.1"
"3606",90,6824,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000824785.1"
"3607",30,6825,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000308755.1"
"3608",76,6827,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008632955.1"
"3609",76,6827,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008632955.1"
"3610",76,6827,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008632955.1"
"3611",88,6828,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900103325.1"
"3612",140,6829,"Firmicutes","Sucrose","CT","t1","RH","GCF_013401555.1"
"3613",88,6830,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000827005.1"
"3614",88,6830,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000827005.1"
"3615",88,6830,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000827005.1"
"3616",90,6833,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717645.1"
"3617",90,6833,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717645.1"
"3618",90,6833,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717645.1"
"3619",33,6834,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000308575.1"
"3620",94,6835,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_007829885.1"
"3621",94,6835,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007829885.1"
"3622",94,6835,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007829885.1"
"3623",56,6846,"Proteobacteria","Sucrose","CT","t1","RH","GCA_900472625.1"
"3624",68,6846,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900115685.1"
"3625",68,6846,"Proteobacteria","Sucrose","MP","t1","RH","GCF_900115685.1"
"3626",81,6849,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900090325.1"
"3627",102,6850,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002155895.1"
"3628",102,6850,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002155895.1"
"3629",102,6850,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002155895.1"
"3630",88,6850,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002018875.1"
"3631",30,6853,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009829295.1"
"3632",27,6854,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003173715.1"
"3633",50,6856,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905465.1"
"3634",82,6856,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002847285.1"
"3635",66,6856,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004364245.1"
"3636",50,6856,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905465.1"
"3637",82,6856,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002847285.1"
"3638",66,6856,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004364245.1"
