"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"3614",2751,6830,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000827005.1"
"3615",2751,6830,"Actinobacteriota","Glucose","MP","total","RH","GCF_000827005.1"
"3616",2553,6833,"Actinobacteriota","Glucose","CT","total","RH","GCF_000717645.1"
"3617",2553,6833,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000717645.1"
"3618",2553,6833,"Actinobacteriota","Glucose","MP","total","RH","GCF_000717645.1"
"3619",1823,6834,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000308575.1"
"3620",3111,6835,"Actinobacteriota","Glucose","CT","total","RH","GCF_007829885.1"
"3621",3111,6835,"Actinobacteriota","Glucose","MP","total","RAS","GCF_007829885.1"
"3622",3111,6835,"Actinobacteriota","Glucose","MP","total","RH","GCF_007829885.1"
"3623",2369,6846,"Proteobacteria","Glucose","CT","total","RH","GCA_900472625.1"
"3624",2366,6846,"Proteobacteria","Glucose","CT","total","RH","GCF_900115685.1"
"3625",2366,6846,"Proteobacteria","Glucose","MP","total","RH","GCF_900115685.1"
"3626",2523,6849,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900090325.1"
"3627",3135,6850,"Actinobacteriota","Glucose","CT","total","RH","GCF_002155895.1"
"3628",3135,6850,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002155895.1"
"3629",3135,6850,"Actinobacteriota","Glucose","MP","total","RH","GCF_002155895.1"
"3630",2188,6850,"Proteobacteria","Glucose","MP","total","RAS","GCF_002018875.1"
"3631",1888,6853,"Actinobacteriota","Glucose","MP","total","RAS","GCF_009829295.1"
"3632",2105,6854,"Proteobacteria","Glucose","CT","total","RAS","GCF_003173715.1"
"3633",2685,6856,"Actinobacteriota","Glucose","CT","total","RH","GCF_001905465.1"
"3634",3482,6856,"Actinobacteriota","Glucose","CT","total","RH","GCF_002847285.1"
"3635",3200,6856,"Actinobacteriota","Glucose","CT","total","RH","GCF_004364245.1"
"3636",2685,6856,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001905465.1"
"3637",3482,6856,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002847285.1"
"3638",3200,6856,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004364245.1"
"3639",2685,6856,"Actinobacteriota","Glucose","MP","total","RH","GCF_001905465.1"
"3640",3482,6856,"Actinobacteriota","Glucose","MP","total","RH","GCF_002847285.1"
"3641",3200,6856,"Actinobacteriota","Glucose","MP","total","RH","GCF_004364245.1"
"3642",3353,6858,"Actinobacteriota","Glucose","CT","total","RH","GCF_006782915.1"
"3643",3353,6858,"Actinobacteriota","Glucose","MP","total","RAS","GCF_006782915.1"
"3644",3353,6858,"Actinobacteriota","Glucose","MP","total","RH","GCF_006782915.1"
"3645",3209,6859,"Actinobacteriota","Glucose","CT","total","RH","GCA_014649155.1"
"3646",3209,6859,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014649155.1"
"3647",3209,6859,"Actinobacteriota","Glucose","MP","total","RH","GCA_014649155.1"
"3648",2785,6864,"Actinobacteriota","Glucose","CT","total","RH","GCA_014649995.1"
"3649",2785,6864,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014649995.1"
"3650",2785,6864,"Actinobacteriota","Glucose","MP","total","RH","GCA_014649995.1"
"3651",2332,6866,"Actinobacteriota","Glucose","CT","total","RH","GCF_008642275.1"
"3652",2332,6866,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008642275.1"
"3653",2332,6866,"Actinobacteriota","Glucose","MP","total","RH","GCF_008642275.1"
"3654",5841,6866,"Firmicutes","Glucose","MP","total","RAS","GCF_014212055.1"
"3655",3293,6870,"Actinobacteriota","Glucose","CT","total","RH","GCF_002300165.1"
"3656",3293,6870,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002300165.1"
"3657",3293,6870,"Actinobacteriota","Glucose","MP","total","RH","GCF_002300165.1"
"3658",2435,6870,"Proteobacteria","Glucose","CT","total","RH","GCF_013376045.1"
"3659",3106,6872,"Actinobacteriota","Glucose","CT","total","RH","GCF_000716545.1"
"3660",3106,6872,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000716545.1"
"3661",3106,6872,"Actinobacteriota","Glucose","MP","total","RH","GCF_000716545.1"
"3662",2889,6873,"Proteobacteria","Glucose","CT","total","RAS","GCF_011046735.1"
"3663",2889,6873,"Proteobacteria","Glucose","MP","total","RAS","GCF_011046735.1"
"3664",2986,6875,"Actinobacteriota","Glucose","CT","total","RH","GCA_014651075.1"
"3665",2986,6875,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014651075.1"
"3666",2986,6875,"Actinobacteriota","Glucose","MP","total","RH","GCA_014651075.1"
"3667",2299,6875,"Proteobacteria","Glucose","CT","total","RH","GCF_014302995.1"
"3668",2387,6877,"Actinobacteriota","Glucose","CT","total","RH","GCF_000725555.1"
"3669",2387,6877,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000725555.1"
"3670",2387,6877,"Actinobacteriota","Glucose","MP","total","RH","GCF_000725555.1"
"3671",2399,6878,"Firmicutes","Glucose","CT","total","RH","GCF_003020125.1"
"3672",2144,6879,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003598715.1"
"3673",3106,6883,"Actinobacteriota","Glucose","CT","total","RH","GCF_012034175.1"
"3674",3106,6883,"Actinobacteriota","Glucose","MP","total","RAS","GCF_012034175.1"
"3675",3106,6883,"Actinobacteriota","Glucose","MP","total","RH","GCF_012034175.1"
"3676",2881,6884,"Actinobacteriota","Glucose","CT","total","RH","GCF_003268675.1"
"3677",2881,6884,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003268675.1"
"3678",2881,6884,"Actinobacteriota","Glucose","MP","total","RH","GCF_003268675.1"
"3679",2307,6885,"Actinobacteriota","Glucose","CT","total","RH","GCF_009811635.1"
"3680",2307,6885,"Actinobacteriota","Glucose","MP","total","RAS","GCF_009811635.1"
"3681",2307,6885,"Actinobacteriota","Glucose","MP","total","RH","GCF_009811635.1"
"3682",1979,6886,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001612615.1"
"3683",2769,6889,"Actinobacteriota","Glucose","CT","total","RH","GCA_014650575.1"
"3684",2769,6889,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014650575.1"
"3685",2769,6889,"Actinobacteriota","Glucose","MP","total","RH","GCA_014650575.1"
"3686",2863,6891,"Bacteroidota","Glucose","CT","total","RH","GCF_003014595.1"
"3687",2279,6892,"Actinobacteriota","Glucose","CT","total","RH","GCF_003248355.1"
"3688",2279,6892,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003248355.1"
"3689",2279,6892,"Actinobacteriota","Glucose","MP","total","RH","GCF_003248355.1"
"3690",2624,6892,"Proteobacteria","Glucose","CT","total","RAS","GCF_000427725.1"
"3691",2624,6892,"Proteobacteria","Glucose","CT","total","RH","GCF_000427725.1"
"3692",1969,6896,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001612785.1"
"3693",4295,6896,"Firmicutes","Glucose","CT","total","RH","GCF_013359935.1"
"3694",2787,6896,"Proteobacteria","Glucose","CT","total","RAS","GCF_900471925.1"
"3695",2787,6896,"Proteobacteria","Glucose","CT","total","RH","GCF_900471925.1"
"3696",2820,6897,"Actinobacteriota","Glucose","CT","total","RH","GCA_014648075.1"
"3697",2820,6897,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014648075.1"
"3698",2820,6897,"Actinobacteriota","Glucose","MP","total","RH","GCA_014648075.1"
"3699",3097,6900,"Actinobacteriota","Glucose","CT","total","RH","GCA_014650055.1"
"3700",3097,6900,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014650055.1"
"3701",3097,6900,"Actinobacteriota","Glucose","MP","total","RH","GCA_014650055.1"
"3702",2876,6901,"Actinobacteriota","Glucose","CT","total","RH","GCA_000721275.1"
"3703",3053,6901,"Actinobacteriota","Glucose","CT","total","RH","GCF_008704995.1"
"3704",2876,6901,"Actinobacteriota","Glucose","MP","total","RAS","GCA_000721275.1"
"3705",3053,6901,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008704995.1"
"3706",2876,6901,"Actinobacteriota","Glucose","MP","total","RH","GCA_000721275.1"
"3707",3053,6901,"Actinobacteriota","Glucose","MP","total","RH","GCF_008704995.1"
"3708",2820,6903,"Proteobacteria","Glucose","CT","total","RH","GCF_900094585.1"
"3709",2222,6905,"Actinobacteriota","Glucose","CT","total","RH","GCF_001941845.1"
"3710",2222,6905,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001941845.1"
"3711",2222,6905,"Actinobacteriota","Glucose","MP","total","RH","GCF_001941845.1"
"3712",2103,6907,"Actinobacteriota","Glucose","MP","total","RH","GCF_003347205.1"
"3713",2702,6909,"Proteobacteria","Glucose","CT","total","RAS","GCF_000697965.2"
"3714",2355,6913,"Actinobacteriota","Glucose","CT","total","RH","GCA_014648195.1"
"3715",2355,6913,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014648195.1"
"3716",2355,6913,"Actinobacteriota","Glucose","MP","total","RH","GCA_014648195.1"
"3717",4434,6913,"Firmicutes","Glucose","MP","total","RAS","GCF_001429545.1"
"3718",4434,6913,"Firmicutes","Glucose","MP","total","RH","GCF_001429545.1"
"3719",2700,6916,"Proteobacteria","Glucose","CT","total","RAS","GCF_003075415.1"
"3720",1946,6916,"Proteobacteria","Glucose","MP","total","RAS","GCF_002277815.1"
"3721",2977,6917,"Actinobacteriota","Glucose","CT","total","RH","GCA_014649535.1"
"3722",2677,6917,"Actinobacteriota","Glucose","CT","total","RH","GCF_001280125.1"
"3723",2977,6917,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014649535.1"
"3724",2677,6917,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001280125.1"
"3725",2977,6917,"Actinobacteriota","Glucose","MP","total","RH","GCA_014649535.1"
"3726",2677,6917,"Actinobacteriota","Glucose","MP","total","RH","GCF_001280125.1"
"3727",2303,6917,"Proteobacteria","Glucose","CT","total","RH","GCF_001485665.1"
"3728",2248,6920,"Actinobacteriota","Glucose","CT","total","RH","GCF_001590865.1"
"3729",2248,6920,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001590865.1"
"3730",2248,6920,"Actinobacteriota","Glucose","MP","total","RH","GCF_001590865.1"
"3731",3110,6920,"Proteobacteria","Glucose","CT","total","RH","GCF_002531905.1"
"3732",2608,6920,"Proteobacteria","Glucose","CT","total","RH","GCF_013170845.1"
"3733",2469,6922,"Proteobacteria","Glucose","CT","total","RAS","GCF_004016445.2"
"3734",2469,6922,"Proteobacteria","Glucose","CT","total","RH","GCF_004016445.2"
"3735",2060,6924,"Proteobacteria","Glucose","CT","total","RH","GCF_000236565.1"
"3736",2954,6930,"Actinobacteriota","Glucose","CT","total","RH","GCF_006539165.1"
"3737",2954,6930,"Actinobacteriota","Glucose","MP","total","RAS","GCF_006539165.1"
"3738",2954,6930,"Actinobacteriota","Glucose","MP","total","RH","GCF_006539165.1"
"3739",2741,6931,"Actinobacteriota","Glucose","CT","total","RH","GCF_002803075.1"
"3740",2741,6931,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002803075.1"
"3741",2741,6931,"Actinobacteriota","Glucose","MP","total","RH","GCF_002803075.1"
"3742",3052,6933,"Actinobacteriota","Glucose","CT","total","RH","GCF_000744815.1"
"3743",3052,6933,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000744815.1"
"3744",3052,6933,"Actinobacteriota","Glucose","MP","total","RH","GCF_000744815.1"
"3745",3073,6935,"Actinobacteriota","Glucose","CT","total","RH","GCF_001905665.1"
"3746",3073,6935,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001905665.1"
"3747",3073,6935,"Actinobacteriota","Glucose","MP","total","RH","GCF_001905665.1"
"3748",2482,6936,"Proteobacteria","Glucose","CT","total","RAS","GCF_008520305.1"
"3749",2482,6936,"Proteobacteria","Glucose","CT","total","RH","GCF_008520305.1"
"3750",2896,6940,"Actinobacteriota","Glucose","CT","total","RH","GCF_008704395.1"
"3751",2896,6940,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008704395.1"
"3752",2896,6940,"Actinobacteriota","Glucose","MP","total","RH","GCF_008704395.1"
"3753",2448,6941,"Proteobacteria","Glucose","CT","total","RAS","GCA_004020105.1"
"3754",2448,6941,"Proteobacteria","Glucose","CT","total","RH","GCA_004020105.1"
"3755",1878,6943,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900070365.1"
"3756",2648,6945,"Proteobacteria","Glucose","CT","total","RAS","GCF_001686985.1"
"3757",2648,6945,"Proteobacteria","Glucose","CT","total","RH","GCF_001686985.1"
"3758",2596,6949,"Actinobacteriota","Glucose","CT","total","RH","GCA_014650035.1"
"3759",3172,6949,"Actinobacteriota","Glucose","CT","total","RH","GCF_001509795.1"
"3760",2596,6949,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014650035.1"
"3761",3172,6949,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001509795.1"
"3762",2596,6949,"Actinobacteriota","Glucose","MP","total","RH","GCA_014650035.1"
"3763",3172,6949,"Actinobacteriota","Glucose","MP","total","RH","GCF_001509795.1"
"3764",2547,6951,"Proteobacteria","Glucose","CT","total","RH","GCF_014207355.1"
"3765",2976,6953,"Proteobacteria","Glucose","CT","total","RH","GCF_001692325.1"
"3766",2424,6957,"Proteobacteria","Glucose","CT","total","RAS","GCF_005503535.1"
"3767",2424,6957,"Proteobacteria","Glucose","CT","total","RH","GCF_005503535.1"
"3768",3031,6959,"Actinobacteriota","Glucose","CT","total","RH","GCF_008312835.1"
"3769",3031,6959,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008312835.1"
"3770",3031,6959,"Actinobacteriota","Glucose","MP","total","RH","GCF_008312835.1"
"3771",2774,6961,"Actinobacteriota","Glucose","CT","total","RH","GCF_007176755.1"
"3772",2774,6961,"Actinobacteriota","Glucose","MP","total","RAS","GCF_007176755.1"
"3773",2774,6961,"Actinobacteriota","Glucose","MP","total","RH","GCF_007176755.1"
"3774",2723,6963,"Proteobacteria","Glucose","CT","total","RAS","GCF_900469595.1"
"3775",2644,6964,"Proteobacteria","Glucose","CT","total","RAS","GCF_900176205.1"
"3776",2489,6965,"Proteobacteria","Glucose","CT","total","RH","GCF_000382045.1"
"3777",3304,6966,"Actinobacteriota","Glucose","CT","total","RH","GCF_013046785.1"
"3778",3304,6966,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013046785.1"
"3779",3304,6966,"Actinobacteriota","Glucose","MP","total","RH","GCF_013046785.1"
"3780",2519,6968,"Proteobacteria","Glucose","CT","total","RH","GCF_900468065.1"
"3781",2679,6971,"Proteobacteria","Glucose","CT","total","RAS","GCF_013170825.1"
"3782",2679,6971,"Proteobacteria","Glucose","CT","total","RH","GCF_013170825.1"
"3783",3262,6974,"Actinobacteriota","Glucose","CT","total","RH","GCF_003112575.1"
"3784",3262,6974,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003112575.1"
"3785",3262,6974,"Actinobacteriota","Glucose","MP","total","RH","GCF_003112575.1"
"3786",2603,6975,"Actinobacteriota","Glucose","CT","total","RH","GCF_008704935.1"
"3787",2603,6975,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008704935.1"
"3788",2603,6975,"Actinobacteriota","Glucose","MP","total","RH","GCF_008704935.1"
"3789",2496,6976,"Proteobacteria","Glucose","CT","total","RAS","GCF_007290395.1"
"3790",2687,6977,"Proteobacteria","Glucose","CT","total","RH","GCF_002944315.1"
"3791",2036,6977,"Proteobacteria","Glucose","MP","total","RAS","GCF_900105185.1"
"3792",2222,6980,"Actinobacteriota","Glucose","CT","total","RH","GCF_001005295.1"
"3793",2635,6980,"Actinobacteriota","Glucose","CT","total","RH","GCF_007679425.1"
"3794",2222,6980,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001005295.1"
"3795",2635,6980,"Actinobacteriota","Glucose","MP","total","RAS","GCF_007679425.1"
"3796",2222,6980,"Actinobacteriota","Glucose","MP","total","RH","GCF_001005295.1"
"3797",2635,6980,"Actinobacteriota","Glucose","MP","total","RH","GCF_007679425.1"
"3798",2328,6980,"Proteobacteria","Glucose","CT","total","RAS","GCF_009766005.1"
"3799",2801,6982,"Actinobacteriota","Glucose","CT","total","RH","GCF_002082585.1"
"3800",3041,6982,"Actinobacteriota","Glucose","CT","total","RH","GCF_003074055.1"
"3801",3169,6982,"Actinobacteriota","Glucose","CT","total","RH","GCF_010550605.1"
"3802",2801,6982,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002082585.1"
"3803",3041,6982,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003074055.1"
"3804",3169,6982,"Actinobacteriota","Glucose","MP","total","RAS","GCF_010550605.1"
"3805",2801,6982,"Actinobacteriota","Glucose","MP","total","RH","GCF_002082585.1"
"3806",3041,6982,"Actinobacteriota","Glucose","MP","total","RH","GCF_003074055.1"
"3807",3169,6982,"Actinobacteriota","Glucose","MP","total","RH","GCF_010550605.1"
"3808",2048,6984,"Proteobacteria","Glucose","CT","total","RH","GCF_901827185.1"
"3809",2099,6989,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001612845.1"
"3810",2914,6989,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900091535.1"
"3811",2915,6995,"Bacteroidota","Glucose","CT","total","RH","GCF_003412465.1"
"3812",2586,6996,"Actinobacteriota","Glucose","CT","total","RH","GCF_000719335.1"
"3813",2586,6996,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000719335.1"
"3814",2586,6996,"Actinobacteriota","Glucose","MP","total","RH","GCF_000719335.1"
"3815",2467,6998,"Actinobacteriota","Glucose","CT","total","RH","GCF_014203545.1"
"3816",2467,6998,"Actinobacteriota","Glucose","MP","total","RAS","GCF_014203545.1"
"3817",2467,6998,"Actinobacteriota","Glucose","MP","total","RH","GCF_014203545.1"
"3818",2090,6999,"Proteobacteria","Glucose","CT","total","RH","GCF_002157355.1"
"3819",2662,7001,"Proteobacteria","Glucose","CT","total","RAS","GCF_003289945.1"
"3820",2662,7001,"Proteobacteria","Glucose","CT","total","RH","GCF_003289945.1"
"3821",2825,7002,"Actinobacteriota","Glucose","CT","total","RH","GCF_902506575.1"
"3822",2825,7002,"Actinobacteriota","Glucose","MP","total","RAS","GCF_902506575.1"
"3823",2825,7002,"Actinobacteriota","Glucose","MP","total","RH","GCF_902506575.1"
"3824",3110,7003,"Actinobacteriota","Glucose","CT","total","RH","GCF_000717745.1"
"3825",3110,7003,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000717745.1"
"3826",3110,7003,"Actinobacteriota","Glucose","MP","total","RH","GCF_000717745.1"
"3827",3572,7005,"Actinobacteriota","Glucose","CT","total","RH","GCF_008042035.1"
"3828",3572,7005,"Actinobacteriota","Glucose","MP","total","RAS","GCF_008042035.1"
"3829",3572,7005,"Actinobacteriota","Glucose","MP","total","RH","GCF_008042035.1"
"3830",2176,7005,"Proteobacteria","Glucose","CT","total","RH","GCF_014207955.1"
"3831",3800,7010,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900106035.1"
"3832",2465,7011,"Proteobacteria","Glucose","CT","total","RAS","GCF_002284565.1"
"3833",2465,7011,"Proteobacteria","Glucose","CT","total","RH","GCF_002284565.1"
"3834",2277,7011,"Proteobacteria","Glucose","CT","total","RH","GCF_900107745.1"
"3835",3620,7012,"Actinobacteriota","Glucose","CT","total","RH","GCA_014656295.1"
"3836",3620,7012,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014656295.1"
"3837",2073,7012,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000308375.1"
"3838",3620,7012,"Actinobacteriota","Glucose","MP","total","RH","GCA_014656295.1"
"3839",2500,7014,"Proteobacteria","Glucose","CT","total","RAS","GCF_002284575.1"
"3840",2500,7014,"Proteobacteria","Glucose","CT","total","RH","GCF_002284575.1"
"3841",2423,7016,"Actinobacteriota","Glucose","CT","total","RH","GCF_002192455.1"
"3842",2423,7016,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002192455.1"
"3843",2423,7016,"Actinobacteriota","Glucose","MP","total","RH","GCF_002192455.1"
"3844",3078,7021,"Actinobacteriota","Glucose","CT","total","RH","GCF_000719775.1"
"3845",3078,7021,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000719775.1"
"3846",3078,7021,"Actinobacteriota","Glucose","MP","total","RH","GCF_000719775.1"
"3847",3310,7022,"Actinobacteriota","Glucose","CT","total","RH","GCF_900091855.1"
"3848",3310,7022,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900091855.1"
